Word,e,t,a,o,i,th,he,in,er,an,Frequency,Char_repitions
swift,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.005711880924828962,0.0
swill,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,8.049002755728195e-05,0.3333333333333333
swine,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.001175523133023137,0.0
swing,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.005760398120463249,0.0
swirl,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0009960095091762755,0.0
swish,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.000442913478945405,0.3333333333333333
swoon,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003759597489700891,0.3333333333333333
swoop,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005302444310871215,0.3333333333333333
sword,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.01643418116000636,0.0
swore,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.003252059106170616,0.0
sworn,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00279114574764489,0.0
swung,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006924810815686134,0.0
synod,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0007631269701316985,0.0
syrup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024030081825705952,0.0
tabby,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004089514420014042,0.3333333333333333
table,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13755153799752748,0.0
taboo,0.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012725575242917109,0.3333333333333333
tacit,0.0,0.6666666666666666,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0015879192959145755,0.3333333333333333
tacky,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002556371037970576,0.0
taffy,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022070472294037107,0.3333333333333333
taint,0.0,0.6666666666666666,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0005642064680311223,0.3333333333333333
taken,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09732641626909655,0.0
taker,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0005593547484676935,0.0
tally,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008941233983442732,0.3333333333333333
talon,0.0,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0005496513093408362,0.0
tamer,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00016393960404825542,0.0
tango,0.0,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0006321305419191239,0.0
tangy,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00025515193184071474,0.0
taper,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0006660925788631247,0.0
tapir,0.0,0.3333333333333333,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,5.089453822036695e-05,0.0
tardy,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026339985509854356,0.0
tarot,0.0,0.6666666666666666,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0004817272354528345,0.3333333333333333
taste,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019199661311160715,0.3333333333333333
tasty,0.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012580023656014246,0.3333333333333333
tatty,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001110558608068827,0.6666666666666666
taunt,0.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004817272354528345,0.3333333333333333
tawny,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005399478702139789,0.0
teach,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01691935311634923,0.0
teary,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002444781488011716,0.0
tease,0.6666666666666666,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017528777610711509,0.3333333333333333
teddy,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025243011716563125,0.3333333333333333
teeth,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02070369437582361,0.6666666666666666
tempo,0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.001738322602380865,0.0
tenet,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006078719441019805,0.6666666666666666
tenor,0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0011997817308402805,0.0
tense,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061000184899032564,0.3333333333333333
tenth,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.004139923786278066,0.3333333333333333
tepee,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.970829472779645e-05,0.6666666666666666
tepid,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0003225908337723735,0.0
terra,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.001563660698097432,0.3333333333333333
terse,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00043126935199317616,0.3333333333333333
testy,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014404755383819778,0.3333333333333333
thank,0.0,0.3333333333333333,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03967391786882978,0.0
theft,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0038779309298529164,0.3333333333333333
their,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.9841950383501746,0.0
theme,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.01245577111799484,0.3333333333333333
there,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.8558243607653278,0.3333333333333333
these,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5297645475051027,0.3333333333333333
theta,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0005739099071579796,0.3333333333333333
thick,0.0,0.3333333333333333,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.02177107267977792,0.0
thief,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0034170175713271913,0.0
thigh,0.0,0.3333333333333333,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.004270920214490641,0.3333333333333333
thing,0.0,0.3333333333333333,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.12149380175844754,0.0
think,0.0,0.3333333333333333,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.22901664037924147,0.0
third,0.0,0.3333333333333333,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.07538839591914105,0.0
thong,0.0,0.3333333333333333,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0005205409919602641,0.0
thorn,0.0,0.3333333333333333,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.001660695089366006,0.0
those,0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.30215097590640916,0.0
three,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21911622143810888,0.3333333333333333
threw,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.016240112377469217,0.0
throb,0.0,0.3333333333333333,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0007097580549339829,0.0
throw,0.0,0.3333333333333333,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.013765735400120585,0.0
thrum,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00014938444535796935,0.0
thumb,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0071188795982232815,0.0
thump,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0011997817308402805,0.0
thyme,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0011658196938962796,0.0
tiara,0.0,0.3333333333333333,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0002871732809593441,0.3333333333333333
tibia,0.0,0.3333333333333333,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0006660925788631247,0.3333333333333333
tidal,0.0,0.3333333333333333,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0020294257761865864,0.0
tiger,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.004149627225404923,0.0
tight,0.0,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.017016387507617806,0.3333333333333333
tilde,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,4.5072474744252514e-05,0.0
timer,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0012871126829819969,0.0
timid,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0015539572589705747,0.3333333333333333
tipsy,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0003691673415812889,0.0
titan,0.0,0.6666666666666666,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0007437200918779839,0.3333333333333333
tithe,0.3333333333333333,0.6666666666666666,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.00046329070111180554,0.3333333333333333
title,0.3333333333333333,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.02676834383010947,0.3333333333333333
toast,0.0,0.6666666666666666,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0033636486561294757,0.3333333333333333
today,0.0,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.07213143657621136,0.0
toddy,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00012124447189008294,0.3333333333333333
token,0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.003169579873592328,0.0
tonal,0.0,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0007340166527511265,0.0
tonga,0.0,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0003444235718078026,0.0
tonic,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0014132573916311427,0.0
tooth,0.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0046639094991283644,0.6666666666666666
topaz,0.0,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0002954212042171729,0.0
topic,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.016822318725080658,0.0
torch,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0026164838433614577,0.0
torso,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002005167178369443,0.3333333333333333
torus,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0003041542994313445,0.0
total,0.0,0.6666666666666666,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.06383790715448637,0.3333333333333333
totem,0.3333333333333333,0.6666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.000491430674579692,0.3333333333333333
touch,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.03123192582846386,0.0
tough,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.008428843880349026,0.0
towel,0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.004639650901311221,0.0
tower,0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.011291358422771954,0.0
toxic,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.00605150129426897,0.0
toxin,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.001471478026392287,0.0
trace,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01090322085769766,0.0
track,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019199661311160715,0.0
tract,0.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006391121663708978,0.3333333333333333
trade,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053755548729725204,0.0
trail,0.0,0.3333333333333333,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.013329080639412004,0.0
train,0.0,0.3333333333333333,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.023857312092052257,0.0
trait,0.0,0.6666666666666666,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0037954516972746287,0.3333333333333333
tramp,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010639335830642772,0.0
trash,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003295724582241474,0.0
trawl,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016636546382996976,0.0
tread,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017722846393248657,0.0
treat,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01648269835564065,0.3333333333333333
trend,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009981394140646208,0.0
triad,0.0,0.3333333333333333,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.001141561096079136,0.0
trial,0.0,0.3333333333333333,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.02783572213406378,0.0
tribe,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.006779259228783273,0.0
trice,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.00013240342688596892,0.0
trick,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.005905949707366109,0.0
tried,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.06207915881274347,0.0
tripe,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.00013337377079865467,0.0
trite,0.3333333333333333,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.00025466675988437186,0.3333333333333333
troll,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0006952028962436969,0.3333333333333333
troop,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002082794691384302,0.3333333333333333
trope,0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.001034823265683705,0.0
trout,0.0,0.6666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.002223494558723734,0.3333333333333333
trove,0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0003478197755022027,0.0
truce,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011367093765157076,0.0
truck,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012843908683069135,0.0
truer,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000505985833269978,0.3333333333333333
truly,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02376027770078368,0.0
trump,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066822248375147,0.0
trunk,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061485356855375435,0.0
truss,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048657895501626327,0.3333333333333333
trust,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04408898267154989,0.3333333333333333
truth,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05961254458669632,0.3333333333333333
tryst,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000206149564250085,0.3333333333333333
tubal,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003007580957369444,0.0
tuber,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0002299229901108856,0.0
tulip,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0003880890478786608,0.0
tulle,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013337377079865467,0.3333333333333333
tumor,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.01027249731445193,0.0
tunic,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0012919644025454256,0.0
turbo,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0003880890478786608,0.0
tutor,0.0,0.6666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0019032810675374404,0.3333333333333333
twang,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00020372370446837068,0.0
tweak,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034248288398243116,0.0
tweed,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006224271027922665,0.3333333333333333
tweet,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008116441657659854,0.6666666666666666
twice,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.018277834594109265,0.0
twine,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0005108375528334068,0.0
twirl,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0002459336646702002,0.0
twist,0.0,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0043485477275055,0.3333333333333333
twixt,0.0,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.00016102857231019822,0.3333333333333333
tying,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.001704360565436864,0.0
udder,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00011493723645762564,0.3333333333333333
ulcer,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0013065195612357115,0.0
ultra,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00246122881733174,0.0
umbra,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.553035820391088e-05,0.0
uncle,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019151144115526427,0.0
uncut,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000224586098591114,0.3333333333333333
under,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.22107146442217065,0.0
undid,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0006466857006094099,0.3333333333333333
undue,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014520711481385722,0.3333333333333333
unfed,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.260901316557769e-05,0.0
unfit,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.001097895620008278,0.0
unify,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0005496513093408362,0.0
union,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.041711640085469834,0.3333333333333333
unite,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.002189532521779733,0.0
unity,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.011533944400943389,0.0
unlit,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.00025951847944780056,0.0
unmet,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004477651985088337,0.0
unset,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6102251251246345e-05,0.0
untie,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.00039342593939843234,0.0
until,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.14557094526391876,0.0
unwed,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001455030697072264,0.0
unzip,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.00016054340035385534,0.0
upper,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02846644567730951,0.3333333333333333
upset,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009350670597400478,0.0
urban,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.032493372914955326,0.0
urine,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.005226708968486093,0.0
usage,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00838032668471474,0.0
usher,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0009620474722322747,0.0
using,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.1453055562037992,0.0
usual,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023081036961903667,0.3333333333333333
usurp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025854813553511486,0.3333333333333333
utile,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,6.0597977347224326e-05,0.0
utter,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0047318335730163665,0.3333333333333333
vague,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006002984098634683,0.0
valet,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009620474722322747,0.0
valid,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.010709152075160511,0.0
valor,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0007388683723145551,0.0
value,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10997678985878051,0.0
valve,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005760398120463249,0.3333333333333333
vapid,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.00010863000102516835,0.0
vapor,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0032326522279169014,0.0
vault,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001937243104481441,0.0
vaunt,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1676271049852436e-05,0.0
vegan,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001083340461317992,0.0
venom,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0011609679743328509,0.0
venue,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002519449452092884,0.3333333333333333
verge,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0021507187652723032,0.3333333333333333
verse,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01133987561840624,0.3333333333333333
verso,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.001345333317743141,0.0
verve,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00014647341361991213,0.6666666666666666
vicar,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0014666263068288583,0.0
video,0.3333333333333333,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.01958779887623501,0.0
